Label,Area (µm²),EquivalentDiameter (µm),MajorAxisLength (µm),MinorAxisLength (µm),Perimeter (µm),Orientation (deg),AspectRatio,Circularity,Solidity
108,151.75,13.900147514093545,24.64378231105924,11.747210590800906,131.77260094890542,-58.03946104724075,2.0978411956245577,0.10982174178240228,0.6100502512562814
109,8.0,3.1915382432114616,4.677816517653368,2.2484511618377034,10.414213562373096,-13.234942507910525,2.0804616960548508,0.9269299015470711,0.9142857142857143
110,5.25,2.5854414729132054,3.06654192945651,2.1660006209886555,7.414213562373096,-37.98189184699543,1.4157622577489422,1.200159547706528,0.9130434782608695
111,44.25,7.506054213402069,11.437711181864026,5.068314517083328,28.192388155425117,-22.907264539622354,2.256709038737025,0.6996154741880998,0.917098445595855
112,5.75,2.7057581899030048,2.9395143678631563,2.5101103854035123,7.707106781186548,37.892086812010845,1.1710697605000409,1.2164519430623795,0.9583333333333334
113,13.75,4.1841419359420025,4.641992634592313,4.4491994172851905,15.828427124746192,-34.059173124407955,1.043332114213204,0.6896631796444468,0.8333333333333334
114,44.25,7.506054213402069,9.580276717283336,7.846420472756179,41.4350288425444,-30.963055522997518,1.2209741691191975,0.323882772360945,0.7662337662337663
115,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,0.0,1.3693063937629153,1.5079644737231006,1.0
116,6.5,2.876813695875796,3.9023902571945723,2.1197272871001913,8.707106781186548,-83.30743824389562,1.8409869424915892,1.0773962995680186,0.9629629629629629
117,19.0,4.918490759365935,8.712189686158219,3.470508143294778,21.242640687119284,-85.01650323447582,2.5103498757064355,0.5291105956748057,0.8
118,5.75,2.7057581899030048,3.9891189389084936,1.8639886589599135,8.414213562373096,-11.599299404316442,2.1400982885455866,1.0205884457102004,0.92
119,10.75,3.6996385101659595,4.307342853189058,3.642719363274566,12.82842712474619,52.27986163215289,1.1824525645909323,0.8208645592673215,0.8431372549019608
120,27.5,5.917270272703197,8.5616878227614,4.4622546432955,21.485281374238568,16.93979138143984,1.9186909997674075,0.7486183471004204,0.873015873015873
121,209.75,16.342031529409077,28.617429884603666,15.548584693959803,153.3436687607709,-60.84343313728902,1.8405167060459688,0.1120934237579208,0.6224035608308606
122,189.0,15.512648837479231,31.64982136501193,10.842194559233777,124.70458146424488,-63.637265240787116,2.9191342391155763,0.15272384520079998,0.6347607052896725
123,3.75,2.1850968611841584,2.8284271247461903,1.632993161855452,6.0,90.00003218077504,1.7320508075688774,1.308996938995747,1.0
124,41.25,7.247146419131151,12.928415177057845,4.740629171305385,31.020815280171306,-23.388189571932397,2.7271517576849114,0.5386757210319656,0.7894736842105263
125,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
126,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
127,4.5,2.393653682408596,2.7712967309465366,1.9966424556519138,6.414213562373095,23.109445880672464,1.387978465098647,1.3744708899359803,1.0
128,29.75,6.154581744998688,13.988523844972688,5.043700854921505,34.60660171779821,48.757158348561056,2.773464217514619,0.3121612021793177,0.5560747663551402
129,25.5,5.698035485213008,8.530448952554266,4.0811160647729725,20.77817459305202,66.18767563778752,2.0902245408276094,0.7422244593773952,0.85
130,18.5,4.853342309955121,6.56324935803148,4.5844581761217,21.36396103067893,50.297025168201685,1.4316303270507251,0.5093520262887783,0.7789473684210526
131,6.5,2.876813695875796,4.036397255047483,2.1074214125551722,9.121320343559642,-27.583681188714888,1.9153251604070478,0.9817655835924428,0.9285714285714286
132,6.75,2.9316150714175193,4.046138271824404,2.2028070840662677,9.414213562373096,-24.45069320670885,1.8368100870437742,0.9570740581198222,0.9
133,101.0,11.340070282773887,18.78157465297283,11.497569370630805,80.57716446627535,-34.33210986148156,1.6335256650808443,0.19548222656985753,0.5949926362297496
134,10.75,3.6996385101659595,3.853137900476251,3.56144428256046,10.82842712474619,62.94207908939602,1.0819031816232938,1.1520930907551301,0.9772727272727273
135,4.5,2.393653682408596,2.7712967309465366,1.9966424556519138,6.414213562373095,23.109445880672464,1.387978465098647,1.3744708899359803,1.0
136,7.5,3.0901936161855166,3.813551072355742,2.4942479153000843,9.121320343559642,-22.586557328700746,1.528938261895643,1.1328064426066646,0.967741935483871
137,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,90.00003218077504,1.3693063937629153,1.5079644737231006,1.0
138,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
139,81.5,10.186708148166206,21.858094918812995,7.07173879068379,78.57716446627535,-81.01797057954577,3.0909081296397067,0.1658726439176905,0.6317829457364341
140,28.0,5.970821321441846,9.199959683166819,4.900355515168658,26.899494936611667,18.419616054580043,1.8774065789082202,0.48627242612994664,0.7777777777777778
141,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
142,14.0,4.222008245644752,4.767860134027307,3.8126948993348955,13.121320343559644,-3.450249894314858,1.2505223365391853,1.0218398202002175,0.9824561403508771
143,7.25,3.0382538898732494,3.808129366142909,2.497071951069393,9.121320343559642,13.665855580909765,1.5250379006948696,1.0950462278531092,0.9666666666666667
144,3.75,2.1850968611841584,2.8284271247461903,1.632993161855452,6.0,0.0,1.7320508075688774,1.308996938995747,1.0
145,4.25,2.326213245840639,2.847653258236741,1.853138828045374,6.414213562373095,65.09828039726953,1.5366648278803516,1.298111396050648,0.9444444444444444
146,6.0,2.763953195770684,3.538487718892406,2.349632169066955,8.707106781186548,-63.26445030458497,1.5059751758070068,0.9945196611397094,0.9230769230769231
147,3.75,2.1850968611841584,2.309401076758503,2.0132891827388666,5.707106781186548,-45.00001609038752,1.1470786693528088,1.446802115179039,1.0
148,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
149,128.5,12.791062563308351,22.096760861744702,10.93758292862835,119.63351365237939,15.304764951600829,2.0202599610840886,0.1128255021938251,0.644918444165621
150,30.25,6.206085419025319,10.688836782469455,4.781573610944811,26.949747468305834,-36.215229971878706,2.2354224052941856,0.523390508994645,0.7289156626506024
151,332.25,20.567786432629493,32.14577617003891,17.813223801443556,204.6101730552664,-45.29733929989614,1.8046018243724005,0.0997287574928756,0.6479765967820575
152,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,90.00003218077504,1.3693063937629153,1.5079644737231006,1.0
153,11.25,3.7846987830302403,5.367222299735984,2.833457312325763,13.121320343559642,-61.60032419366376,1.8942308664359062,0.8211212840894608,0.9
154,13.75,4.1841419359420025,5.129327650383475,3.441518188501756,12.949747468305834,-5.934350896748988,1.490425843896672,1.030362308489377,0.9482758620689655
155,3.5,2.111004122822376,2.390457218668787,1.7728105208558367,5.414213562373095,-45.00001609038752,1.348399724926484,1.500400304239239,1.0
156,271.75,18.601151746109178,30.441798332210062,17.275760492513818,172.74316369738253,-40.21075800848147,1.7621104636986338,0.11443995500397763,0.5617571059431524
157,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
158,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
159,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
160,20.25,5.077706251929807,7.995880228870322,3.4504431533051623,18.65685424949238,-8.968434579552437,2.3173487791593113,0.7310684704592331,0.9204545454545454
161,5.25,2.5854414729132054,4.0,1.632993161855452,8.0,90.00003218077504,2.449489742783178,1.030835089459151,1.0
162,102.75,11.437891554894984,18.94828588816135,13.036872349238337,93.45889244992065,-32.02627779753521,1.4534380164632341,0.1478258668878154,0.5965166908563135
163,818.75,32.28722467558825,56.307798388578654,33.67967761037329,540.2919369326615,-48.23170994727062,1.671862748806002,0.03524554287687565,0.48568886252409904
164,8.75,3.3377905890622728,4.605170485405475,2.6527915032158065,10.82842712474619,-61.299412700748725,1.7359715152219564,0.9377501901495244,0.875
165,35.25,6.699380116989518,9.9074797641775,5.92543626886871,34.417261889578036,-18.91907281069385,1.672025369039881,0.37395242369006054,0.7305699481865285
166,33.5,6.530966601401967,7.835671028906812,5.929010181484042,25.19238815542512,-83.64716385974347,1.3215816450066424,0.6633091570006207,0.8701298701298701
167,20.0,5.046265044040321,6.742670764731332,4.32364325059751,18.77817459305202,-51.517179265056185,1.5594882310883353,0.7127432521687898,0.851063829787234
168,4.5,2.393653682408596,2.8306637414376574,2.0244638534736237,6.707106781186548,-72.70388165253863,1.3982288380109809,1.2570482174865227,0.9473684210526315
169,7.5,3.0901936161855166,3.4596611983185355,2.8062766858051607,9.121320343559642,-50.539100352996414,1.2328296834800199,1.1328064426066646,0.9375
170,10.25,3.6125759969217834,4.707405630607894,3.067900870405424,12.328427124746192,-53.91310017658717,1.5344060416090985,0.8474583921689338,0.8541666666666666
171,7.0,2.985410660720923,3.169970875382996,2.8116483211590713,8.535533905932738,-45.613805725923896,1.1274421667629506,1.2073870691739297,0.9333333333333333
172,3.75,2.1850968611841584,2.309401076758503,2.0132891827388666,5.707106781186548,-45.00001609038752,1.1470786693528088,1.446802115179039,1.0
173,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
174,18.5,4.853342309955121,6.806405236533675,3.626270571827825,16.949747468305834,77.18689404775148,1.8769711475508846,0.8091986102497313,0.891566265060241
175,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
176,36.75,6.840435166640879,13.22802929262038,5.224564109336177,36.89949493661166,-29.387889090741933,2.531891468033131,0.3391769760537819,0.65625
177,3.75,2.1850968611841584,2.309401076758503,2.0132891827388666,5.707106781186548,-45.00001609038752,1.1470786693528088,1.446802115179039,1.0
178,46.0,7.653039857325812,16.22883138080405,5.027303417387981,39.55634918610404,89.3829842360412,3.2281384339511394,0.36943266403551006,0.6690909090909091
179,6.25,2.8209479177387813,3.5400977863516454,2.4887964286112627,9.121320343559642,-44.2478199039888,1.4224135592829519,0.9440053688388873,0.8620689655172413
180,7.0,2.985410660720923,4.0154439161128295,2.257343108978896,9.121320343559642,-19.975761329640594,1.7788363231716275,1.0572860130995536,0.9333333333333333
181,5.25,2.5854414729132054,3.246767819546955,2.051048035927536,7.414213562373095,85.55210210552355,1.5829799023106177,1.2001595477065283,0.9545454545454546
182,552.75,26.528911744592186,47.65081695671834,22.064576012551957,346.4244045645145,-44.124140929705554,2.159607187992692,0.05787908501473814,0.6311732800456752
183,3.75,2.1850968611841584,2.309401076758503,2.0132891827388666,5.707106781186548,-45.00001609038752,1.1470786693528088,1.446802115179039,1.0
184,19.75,5.014626706796775,9.959629164558084,3.7278194336196493,23.156854249492383,75.8696519009309,2.671703751189326,0.46282609746188064,0.6869565217391305
185,4.75,2.4592453796829674,2.772349116888545,2.1478476084574902,6.707106781186548,-12.820507496305085,1.290756898195189,1.3268842295691072,1.0
186,100.0,11.283791670955125,20.840566512287136,9.377700274957387,90.23401871576773,-55.562960846173574,2.2223536582781045,0.1543367193417921,0.6410256410256411
187,25.25,5.670035141386943,8.977631665415064,4.167800876642958,23.77817459305202,58.051171420224016,2.1540452461937876,0.5611955560802194,0.8211382113821138
188,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,90.00003218077504,1.3693063937629153,1.5079644737231006,1.0
189,9.75,3.523362819972964,5.484687261103098,2.4126543977322354,12.242640687119286,-46.279864332188666,2.2733000077667187,0.8174557873098757,0.8666666666666667
190,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
191,19.75,5.014626706796775,7.049146254497019,3.90845862964794,17.949747468305834,0.3073187331487009,1.8035616907967582,0.7703006744018811,0.8977272727272727
192,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
193,13.25,4.1073621666150775,5.214663113617682,3.3987241187432455,15.363961030678928,-36.35660741911135,1.5343002054388342,0.7053738389133408,0.9298245614035088
194,5.0,2.5231325220201604,2.8284271247461903,2.23606797749979,7.0,90.00003218077504,1.2649110640673518,1.282282715750936,1.0
195,157.75,14.172280627406865,27.463486551012952,14.974489005406612,137.27564927611036,-67.32710929288122,1.8340182787604389,0.10519430265549809,0.536108751062022
196,9.0,3.385137501286538,4.307474639263838,2.7002483671774615,10.414213562373096,-89.26200947286715,1.595214237187519,1.042796139240455,0.9473684210526315
197,6.5,2.876813695875796,3.2552090208094824,2.510582106776084,8.121320343559642,-17.107857183373216,1.2965953242571289,1.2384256479434992,0.9629629629629629
198,9.5,3.477898169151024,5.058647936453609,2.5015448195817966,11.828427124746188,-25.03730716306692,2.0222095949891092,0.8532562385137994,0.9047619047619048
199,3.75,2.1850968611841584,2.309401076758503,2.0132891827388666,5.707106781186548,-45.00001609038752,1.1470786693528088,1.446802115179039,1.0
200,4.25,2.326213245840639,2.847653258236741,1.853138828045374,6.414213562373095,-65.09828039726953,1.5366648278803516,1.298111396050648,0.9444444444444444
201,4.25,2.326213245840639,2.847653258236741,1.8531388280453736,6.414213562373095,-24.90175178350549,1.5366648278803519,1.298111396050648,0.9444444444444444
202,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
203,10.25,3.6125759969217834,5.255208493817096,2.8072587327357237,13.535533905932738,-3.6781800175368686,1.872007176444261,0.7030447139863862,0.82
204,4.25,2.326213245840639,2.847653258236741,1.853138828045374,6.414213562373095,-65.09828039726953,1.5366648278803516,1.298111396050648,0.9444444444444444
205,7.0,2.985410660720923,4.393539601123332,2.1459200913983643,9.82842712474619,35.68819876801378,2.047391987583439,0.9106256107157352,0.875
206,141.25,13.410633306963609,21.236541473664168,14.140790543278154,105.39087296526012,-44.42709317665661,1.5017930863673665,0.15980571877628033,0.5788934426229508
207,15.0,4.370193722368317,5.289440421308267,4.430404800477818,18.656854249492383,7.994694139730048,1.1938955150865227,0.5415322003401725,0.8
208,294.5,19.364117483750853,30.256796620766462,19.30119088020704,209.0599205235722,7.972618195348906,1.567612942048781,0.08467468724939736,0.6472527472527473
209,307.75,19.794935460673933,31.02131599124197,22.299860540147346,216.80256121069152,-45.34722094567838,1.391099102857304,0.08227712517344024,0.5631290027447392
210,15.75,4.478115991081385,6.626172550393618,3.756255901246646,19.65685424949238,-64.77998706518004,1.7640365099178916,0.5122269060276011,0.7777777777777778
211,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
212,4.5,2.393653682408596,2.7712967309465366,1.9966424556519138,6.414213562373095,66.89058630010258,1.387978465098647,1.3744708899359803,1.0
213,7.0,2.985410660720923,3.7908862708951685,2.43100668983787,9.121320343559642,5.211139206242424,1.5593894853279866,1.0572860130995536,0.9333333333333333
214,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,90.00003218077504,1.3693063937629153,1.5079644737231006,1.0
215,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,0.0,1.3693063937629153,1.5079644737231006,1.0
216,6.0,2.763953195770684,3.538487718892406,2.349632169066955,8.707106781186548,63.26445030458497,1.5059751758070068,0.9945196611397094,0.9230769230769231
217,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,0.0,1.3693063937629153,1.5079644737231006,1.0
218,3.5,2.111004122822376,2.390457218668787,1.7728105208558367,5.414213562373095,-45.00001609038752,1.348399724926484,1.500400304239239,1.0
219,81.5,10.186708148166206,16.23190267971913,10.437159970951774,79.00609665440987,65.03203617655643,1.555203017381646,0.16407645390430298,0.618595825426945
220,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
221,56353.0,267.8635250728636,445.8280786707351,320.1815243449354,35739.277595281914,-76.32927239330986,1.3924228750639565,0.000554415502535255,0.4595799165705012
222,26.75,5.836022431559495,7.7906549944646,4.738888233418627,21.485281374238568,-25.146489879161948,1.6439836963287977,0.7282014830885907,0.8699186991869918
223,13.25,4.1073621666150775,5.493966708364002,3.340319212557008,16.242640687119284,-65.70069653388079,1.6447430196823556,0.6311207628942832,0.8688524590163934
224,20.75,5.140011726956917,8.808083852047607,4.000421879591168,23.44974746830583,71.67453153806512,2.2017887405784733,0.474189163332034,0.7280701754385965
225,3.75,2.1850968611841584,2.309401076758503,2.0132891827388666,5.707106781186548,-45.00001609038752,1.1470786693528088,1.446802115179039,1.0
226,8.25,3.2410224072142872,3.617473768595471,2.953763559010966,9.535533905932738,24.275405635181343,1.22469984354697,1.1401809566205188,0.9428571428571428
227,278.25,18.822298035111416,30.957099893725523,18.12877467449695,208.50661966467314,-55.63432935967952,1.7076222993314105,0.08042764309281306,0.5939167556029883
228,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
229,16.5,4.583497844237541,4.9087580940389675,4.479989007135042,15.071067811865476,-33.114976552946,1.0957076203135874,0.9128633272113803,0.9041095890410958
230,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
231,8.25,3.2410224072142872,3.3393884397468874,3.1724248068611876,9.414213562373096,-54.462341681800545,1.0526296580850705,1.1697571821464494,0.9705882352941176
232,3.75,2.1850968611841584,2.8284271247461903,1.632993161855452,6.0,0.0,1.7320508075688774,1.308996938995747,1.0
233,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
234,20.5,5.108953969950291,7.368120140945081,4.716146414020085,23.36396103067893,0.5020301360017638,1.5623179380184742,0.4719226030664106,0.7387387387387387
235,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
236,6.0,2.763953195770684,3.4649650618414563,2.2440329290999053,8.414213562373096,35.94500110268952,1.544079419204991,1.0649618563932526,0.9230769230769231
237,19.0,4.918490759365935,7.659280302870307,4.066990458760316,20.260407640085653,44.448003736513925,1.883279634052788,0.5816571978130352,0.8
238,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
239,174.25,14.895032415879534,24.89891735940853,13.97407678343787,123.22234841721124,-25.34690550702547,1.7817933696284554,0.1442127597357302,0.6066144473455178
240,16.75,4.61809077155419,6.802703173404968,3.3138219947808816,15.949747468305834,-79.30534655418013,2.05282697263731,0.8274029268502334,0.9305555555555556
241,7.25,3.0382538898732494,4.287679838188787,2.15975764647684,9.535533905932738,-40.190482397059874,1.9852597096638016,1.00197720430288,0.9666666666666667
242,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,90.00003218077504,1.3693063937629153,1.5079644737231006,1.0
243,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,0.0,1.3693063937629153,1.5079644737231006,1.0
244,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
245,19.75,5.014626706796775,6.135824170816111,4.574731895912621,19.071067811865476,-68.38227073049715,1.341242352649841,0.6823810270683408,0.8404255319148937
246,3.75,2.1850968611841584,2.8284271247461903,1.632993161855452,6.0,90.00003218077504,1.7320508075688774,1.308996938995747,1.0
247,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,90.00003218077504,1.3693063937629153,1.5079644737231006,1.0
248,7.75,3.141274657157109,3.292219567012406,3.012288394820323,9.121320343559642,60.94541769281253,1.0929297382924654,1.17056665736022,0.9393939393939394
249,11.25,3.7846987830302403,4.120811417881857,3.493153751955063,10.949747468305834,17.82390553148868,1.1796822328749497,1.179109612694895,1.0
250,75.5,9.804569629897316,16.502593537343806,12.304038960616444,73.55939751330898,-66.84471089938661,1.3412338493210534,0.1753397926543275,0.5613382899628253
251,14.5,4.296739856991561,4.669618569225677,4.115847839818049,14.242640687119284,24.84441485038455,1.1345459674311256,0.8982491814957512,0.90625
252,368.25,21.65341687468109,45.45720309450653,19.416281567139272,263.3264248180678,-59.1881996525027,2.3411899408916557,0.06673654728270022,0.5047978067169294
253,46.75,7.715176518808164,12.234858641889968,5.803291329920638,38.020815280171306,-51.37161029158529,2.108262009665002,0.4063952552469243,0.7362204724409449
254,695.25,29.75264347040649,48.009220449037755,34.06065478088797,505.5965004500315,-28.07322881983714,1.4095213599938357,0.034177692890856655,0.5133837917666605
255,10.75,3.6996385101659595,4.046378288869419,3.370568641209918,10.828427124746192,-47.227818303632624,1.2005031552826968,1.1520930907551297,0.9772727272727273
256,7.5,3.0901936161855166,3.7974651161333144,2.5857156375783585,9.414213562373096,87.03171601788809,1.4686321500108244,1.0634156201331357,0.9375
257,18.25,4.820437914901168,7.329454635851672,3.4828291203695665,17.949747468305834,56.21967231872502,2.1044542762620337,0.7117968257131306,0.8488372093023255
258,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,0.0,1.3693063937629153,1.5079644737231006,1.0
259,9.75,3.523362819972964,3.784689565991407,3.3121006160220556,10.414213562373096,81.37929939884101,1.142685565674918,1.1296958175104928,0.975
260,17.25,4.686510657907603,7.948289011488913,3.1682632933581694,18.65685424949238,-45.76922467745487,2.5087211117053982,0.6227620303911986,0.8214285714285714
261,10.5,3.656366395715726,4.941154121879582,2.7197035366106306,11.414213562373096,-2.0936659021382518,1.8167988000770792,1.0127614806253273,0.9767441860465116
262,3.75,2.1850968611841584,2.309401076758503,2.0132891827388666,5.707106781186548,-45.00001609038752,1.1470786693528088,1.446802115179039,1.0
263,21.25,5.201570947860099,7.155128181866633,4.137931826577609,18.192388155425117,-13.8895947054164,1.7291556462844095,0.8068436236297188,0.9042553191489362
264,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
265,5.5,2.6462837142006137,3.2515688339081037,2.315423161298634,7.517766952966369,-38.02596550453102,1.4043086759503696,1.222910956932402,0.9166666666666666
266,9.75,3.523362819972964,4.918641322583616,2.5052735474719,10.949747468305832,51.54082150845631,1.963315074933463,1.0218949976689091,0.975
267,22.75,5.382025607773058,6.203074180627026,5.239933464329906,19.656854249492383,-44.77652280722968,1.1838078141361073,0.7398833087065345,0.900990099009901
268,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
269,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
270,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
271,3.75,2.1850968611841584,2.309401076758503,2.0132891827388666,5.707106781186548,45.00001609038752,1.1470786693528088,1.446802115179039,1.0
272,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,90.00003218077504,1.3693063937629153,1.5079644737231006,1.0
273,27.75,5.944106103225343,10.080888564803656,4.67815574188784,29.485281374238568,-13.717782662834594,2.154885198570917,0.40110889995812155,0.7302631578947368
274,14.75,4.3336224206596095,5.929909593640401,4.1542616802998245,18.65685424949238,43.03501162065068,1.4274280365536394,0.5325066636678365,0.7662337662337663
275,68.5,9.338999347593866,17.079190065653375,8.166707268487537,61.33452377915607,-23.03502074485755,2.0913189984849816,0.2288181343366081,0.6270022883295194
276,4.0,2.256758334191025,2.23606797749979,2.23606797749979,6.0,-45.00001609038752,1.0,1.3962634015954636,1.0
277,9.25,3.431831258788849,4.287146316978981,2.998696499061327,11.535533905932738,0.6598909235857117,1.4296699643731778,0.8735267254261581,0.9024390243902439
278,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
279,5.25,2.5854414729132054,3.055050463303893,2.144443856990039,7.121320343559643,-45.00001609038752,1.4246353213424716,1.3009126076835016,1.0
280,12.75,4.029119531035698,6.145479197359886,3.372563566769739,16.13908729652601,67.08452414766823,1.8221981812031673,0.6151232002748028,0.796875
281,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
282,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,90.00003218077504,1.3693063937629153,1.5079644737231006,1.0
283,9.5,3.477898169151024,4.025482984311675,3.037699739442015,10.414213562373096,-21.848483243433574,1.3251747472089201,1.1007292580871468,0.9743589743589743
284,97.0,11.11324596323283,17.274346580942723,9.206707679897159,73.21625176280136,-69.81378460819276,1.8762783811048165,0.2273875145486862,0.708029197080292
285,14.25,4.259537945889915,4.624930232999873,4.000921565287903,12.949747468305832,76.56512083318435,1.1559662336612357,1.0678300287980818,0.95
286,14.25,4.259537945889915,5.327891093627505,3.9045439207191066,15.242640687119287,39.88408024111749,1.364536089696811,0.7707336206089316,0.8636363636363636
287,4.0,2.256758334191025,2.23606797749979,2.23606797749979,6.0,-45.00001609038752,1.0,1.3962634015954636,1.0
288,48.5,7.858251581595959,15.48674054644779,5.156150293215227,41.349242404917504,-55.47197379971537,3.0035471554865603,0.35646466707100194,0.7132352941176471
289,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
290,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
291,3.75,2.1850968611841584,2.309401076758503,2.0132891827388666,5.707106781186548,-45.00001609038752,1.1470786693528088,1.446802115179039,1.0
292,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,0.0,1.3693063937629153,1.5079644737231006,1.0
293,112.25,11.954962939989485,20.028233643438444,10.93383294928631,92.89087296526012,22.701136784909824,1.8317669326332406,0.1634745404295923,0.6460431654676259
294,7.0,2.985410660720923,4.572076078688799,2.003618645755832,9.707106781186548,-83.29255587235191,2.2819093285908503,0.9335300235447705,0.9333333333333333
295,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,0.0,1.3693063937629153,1.5079644737231006,1.0
296,5.25,2.5854414729132054,3.4307311380870464,1.9894660124321157,7.707106781186548,-78.95108217222348,1.7244482271365815,1.1106735132308683,0.9545454545454546
297,27.75,5.944106103225343,8.501832370701576,5.3180929203204235,26.31370849898476,-53.600741735129766,1.5986618695991734,0.5036266843522151,0.7872340425531915
298,11.75,3.8678889139475245,4.748209249743969,3.3385284086831897,12.535533905932738,-61.61535255186698,1.4222461721141373,0.9396412173254626,0.9038461538461539
299,6.5,2.876813695875796,3.939885278974286,2.150635483433804,8.82842712474619,18.18295497493864,1.8319633007652618,1.0479885743570192,0.896551724137931
300,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
301,140.0,13.351162356249091,19.820627007982125,11.768876613557614,90.01219330881975,-78.28312426692423,1.6841562418242184,0.2171376889981786,0.7272727272727273
302,484.75,24.84356796658584,38.5012046428598,25.80251211225606,359.5782104868019,-31.834265848455594,1.4921494649574032,0.04711302047641142,0.6163382072472982
303,24.5,5.585191925620057,7.889702706044476,5.196552035673649,25.571067811865476,87.70219059668143,1.5182572313108191,0.4708452792843614,0.7716535433070866
304,15.25,4.406461512053774,5.637849519529383,3.9605255600527762,16.949747468305834,-33.49967710712189,1.423510449318816,0.667042097638292,0.8472222222222222
305,7.5,3.0901936161855166,3.459661198318536,2.806276685805161,9.121320343559642,-39.46093182777861,1.2328296834800199,1.1328064426066646,0.9375
306,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
