Label,Area (µm²),EquivalentDiameter (µm),MajorAxisLength (µm),MinorAxisLength (µm),Perimeter (µm),Orientation (deg),AspectRatio,Circularity,Solidity
1796,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
1797,364.5,21.542883141677365,43.8495500509132,13.979614977834979,151.32895013500945,-81.51775713044022,3.136677950032081,0.20001536472529707,0.7016361886429259
1798,441.0,23.695962509005764,26.83222623318675,21.494656101966562,83.76955262170047,-57.98182104972622,1.248320796848285,0.7897253179525066,0.9443254817987152
1799,114.25,12.060995729457511,34.57723475103189,6.608614440585014,80.11269837220809,-16.622976694491925,5.232145869894478,0.2236986446581799,0.5748427672955975
1800,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,90.00003218077504,1.3693063937629153,1.5079644737231006,1.0
1801,9.0,3.385137501286538,4.1875458220787465,2.7724866474363874,10.242640687119286,-78.01878340942224,1.5103935039509786,1.0780241689052943,0.9473684210526315
1802,8.25,3.2410224072142872,5.042909466413961,2.0998296357627177,10.707106781186548,85.11086809158118,2.4015802903849544,0.9043146047865748,0.9705882352941176
1803,31.75,6.358093703724522,8.275019593303861,5.464177833564215,22.485281374238568,-32.46066781715624,1.514412569531283,0.7891452386209225,0.8758620689655172
1804,8.0,3.1915382432114616,4.58257569495584,2.23606797749979,10.0,0.0,2.0493901531919194,1.0053096491487339,1.0
1805,25.5,5.698035485213008,10.001593536628135,3.4224027085925335,22.192388155425117,-68.84512733147575,2.922389440470406,0.6506418060848522,0.8793103448275862
1806,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,0.0,1.3693063937629153,1.5079644737231006,1.0
1807,113.25,12.008096370418468,17.959408973942484,8.73708181490696,50.21320343559642,-65.29077074952411,2.055538605956585,0.5644327659601255,0.8206521739130435
1808,27.25,5.890312181373172,10.51874196065397,4.105578275612323,24.899494936611667,75.3218784102074,2.5620609947048596,0.5523257548819421,0.8074074074074075
1809,90.5,10.734438914006276,16.582880993666702,10.237868684729808,54.16295090390226,-62.506340031942386,1.6197591026343925,0.38766251427639764,0.6728624535315985
1810,7726.75,99.18671106696914,194.22806275070855,91.03669377447858,1554.3138879677342,-68.48926955450733,2.1335140227286993,0.040191042362752206,0.5047194460774708
1811,6.25,2.8209479177387813,3.457143306785701,2.28879010753429,8.121320343559642,28.018630903238655,1.5104676026890365,1.1907938922533645,0.9615384615384616
1812,4.5,2.393653682408596,2.8306637414376574,2.0244638534736237,6.707106781186548,72.70388165253861,1.3982288380109809,1.2570482174865227,0.9473684210526315
1813,228.0,17.03815178355966,31.73639603584834,11.988572251931632,100.52691193458118,-67.58432751604352,2.647220650543678,0.2835176023657804,0.6883018867924529
1814,27.0,5.863230142835039,12.501186953974935,3.217667435686563,26.36396103067893,-85.66029186050719,3.8851706100284167,0.48814889002522177,0.8120300751879699
1815,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
1816,33.5,6.530966601401967,12.219750562495873,4.457196698102353,29.899494936611667,64.97184790155892,2.7415775856825926,0.4708981307799238,0.7570621468926554
1817,540.25,26.227231345362622,54.39880419384137,16.468582188523808,175.07463914933368,-69.34835985370968,3.3031868542848444,0.22149205870624017,0.6862496030485868
1818,6.0,2.763953195770684,2.8867513459481287,2.6352313834736494,7.707106781186548,45.00001609038752,1.0954451150103321,1.269341157978135,1.0
1819,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,0.0,1.3693063937629153,1.5079644737231006,1.0
1820,207.0,16.23454913941803,38.25376123146706,10.114610737756237,92.82285348059958,-66.51577756238946,3.7820299983144023,0.3019050513265437,0.6287015945330297
1821,19.75,5.014626706796775,6.61274947711843,4.014768209104314,16.949747468305834,9.039145655619302,1.6471061672060314,0.8638741920233618,0.9404761904761905
1822,10.5,3.656366395715726,5.277792554931162,2.592463975821855,12.242640687119286,-52.94569535861256,2.035820981179888,0.8803370017183277,0.9130434782608695
1823,20.5,5.108953969950291,6.843316637463881,3.8562138987100494,16.485281374238568,-51.82570184724738,1.7746206038397025,0.9479184945424236,0.9647058823529412
1824,700.25,29.859437221769564,50.14848608551035,25.781357955495942,160.29646455628168,-17.640691328563985,1.9451452546478432,0.3424641332177759,0.6851761252446184
1825,6.5,2.876813695875796,3.97943585610707,2.156222940171331,9.121320343559642,86.44504087955104,1.8455586303106806,0.9817655835924428,0.9629629629629629
1826,142.0,13.446189622059965,31.472414075464204,7.005615744883722,73.35533905932738,-42.33085903722552,4.49245508482946,0.33161544588596137,0.7696476964769647
1827,7.5,3.0901936161855166,3.4551847521040013,2.763960221603377,8.82842712474619,-40.629185234781595,1.2500848330225405,1.2092175857965604,0.967741935483871
1828,5.25,2.5854414729132054,3.055050463303893,2.144443856990039,7.121320343559643,45.00001609038752,1.4246353213424716,1.3009126076835016,1.0
1829,16.75,4.61809077155419,7.622136446670861,2.8558104800212623,16.65685424949238,76.68367043605538,2.6689923928754937,0.7586451822455805,0.9054054054054054
1830,10.0,3.5682482323055424,6.505304916346205,2.4512258046458912,14.121320343559642,59.18419719921295,2.6538986755183793,0.6301722193381547,0.7407407407407407
1831,41.5,7.269074295019226,9.69764338801735,5.763444208546662,25.31370849898476,36.29128722596869,1.6826125207626073,0.8138538296264597,0.907103825136612
1832,26.0,5.753627391751592,10.465582616541685,3.357306439966936,24.071067811865476,11.57782136593792,3.117255694015454,0.5638875413301909,0.8666666666666667
1833,24.25,5.556622981616415,7.190686500105379,4.424716641611307,18.65685424949238,-72.89277685773818,1.62511796404816,0.8754770572166125,0.9150943396226415
1834,47.5,7.776816725043752,11.921911358937379,5.38227280752013,31.02081528017131,-84.77435176573368,2.2150329025091486,0.6202932545216573,0.867579908675799
1835,6.75,2.9316150714175193,3.25902888911976,2.6483669115064825,8.414213562373096,8.307888681001884,1.2305805796621707,1.1980820884424093,0.9642857142857143
1836,6411.75,90.35316071369988,163.38663710698083,107.0045160851186,1274.6174054645774,-31.548817065312797,1.526913471362387,0.04959372792917507,0.4379535868581479
1837,9.0,3.385137501286538,4.055256681495077,2.856541881155337,10.121320343559642,-60.76741768083746,1.419638447539553,1.1040227738672699,0.972972972972973
1838,16.5,4.583497844237541,7.087499875381211,3.291561862185821,17.071067811865476,-65.42929486463441,2.1532330766144643,0.7114959514774943,0.868421052631579
1839,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,0.0,1.3693063937629153,1.5079644737231006,1.0
1840,35.5,6.723094811029982,12.458219944874156,3.9036522254199824,28.72792206135785,-58.31918860870303,3.1914267013204056,0.540542429555367,0.8452380952380952
1841,3587.5,67.58510832082312,183.61596627241883,70.66792246583535,764.7782643274267,69.94986964234799,2.5982929717678993,0.07707804681403328,0.43487484089944844
1842,4.0,2.256758334191025,2.23606797749979,2.23606797749979,6.0,-45.00001609038752,1.0,1.3962634015954636,1.0
1843,1448.75,42.94887414630408,70.64030640344568,34.4102846175122,247.94469683442247,82.95042604248508,2.0528835256275437,0.29613767702788046,0.7373711668151164
1844,33.5,6.530966601401967,10.821353911490426,4.807255472777233,26.36396103067893,-79.35983789637716,2.251046147384954,0.6056662154016641,0.8535031847133758
1845,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
1846,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
1847,43.25,7.420755373261929,12.48872044151892,4.779663858729379,28.4350288425444,27.415448406023497,2.61288676581514,0.6721847102164538,0.865
1848,29.5,6.128667601500942,6.514899614178259,6.353439623853444,21.899494936611667,83.87740367802519,1.0254130045902423,0.7729718572110977,0.8939393939393939
1849,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
1850,2.25,1.692568750643269,1.632993161855452,1.632993161855452,4.0,-45.00001609038752,1.0,1.7671458676442586,1.0
1851,260.75,18.220790632947125,28.96751291288835,19.195829049517666,111.84062043356595,-0.5350633923239573,1.5090524529137863,0.26196003864470385,0.6032388663967612
1852,3.0,1.9544100476116797,2.23606797749979,1.632993161855452,5.0,90.00003218077504,1.3693063937629153,1.5079644737231006,1.0
1853,26.5,5.808687281605183,6.490635594768992,5.506960664109836,19.363961030678926,77.41629991614703,1.178623925365946,0.8881111816517121,0.9217391304347826
